entry_num,timestamp,source_url,selected,selected_role,selected_rank,selected_region,selected_platform,selected_gamemode,hero_id,hero_name,pickrate,winrate,role,pull_datetime_utc,pull_date
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,torbjorn,Torbjörn,7.2,51.9,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,tracer,Tracer,5.1,51.3,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,venture,Venture,3.2,56.5,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,widowmaker,Widowmaker,9.8,44.4,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,winston,Winston,2.0,39.3,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,wrecking-ball,Wrecking Ball,1.6,46.8,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,wuyang,Wuyang,24.8,50.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,zarya,Zarya,3.0,49.8,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
23,2025-08-29 14:38:59.781106234,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Bronze'}",All,,Europe,,,zenyatta,Zenyatta,13.0,50.6,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,ana,Ana,14.0,46.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,ashe,Ashe,16.8,49.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,baptiste,Baptiste,8.4,48.8,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,bastion,Bastion,18.9,48.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,brigitte,Brigitte,2.8,50.7,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,cassidy,Cassidy,19.5,49.6,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,dva,D.Va,21.3,51.8,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,doomfist,Doomfist,6.4,54.7,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,echo,Echo,4.7,45.9,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,freja,Freja,4.2,42.0,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,genji,Genji,10.7,52.1,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,hanzo,Hanzo,15.1,50.6,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,hazard,Hazard,1.5,39.8,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,illari,Illari,10.2,50.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,junker-queen,Junker Queen,4.2,52.7,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,junkrat,Junkrat,11.1,48.4,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,juno,Juno,9.3,48.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,kiriko,Kiriko,18.2,46.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,lifeweaver,Lifeweaver,13.4,43.6,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,lucio,Lúcio,13.0,54.6,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,mauga,Mauga,6.1,46.1,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,mei,Mei,7.4,48.1,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,mercy,Mercy,41.2,50.8,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,moira,Moira,29.2,48.3,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,orisa,Orisa,16.6,45.9,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,pharah,Pharah,5.6,48.2,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,ramattra,Ramattra,9.9,49.6,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,reaper,Reaper,15.0,55.9,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,reinhardt,Reinhardt,11.1,54.5,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,roadhog,Roadhog,6.3,40.5,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,sigma,Sigma,10.0,50.6,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,sojourn,Sojourn,18.0,45.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,soldier-76,Soldier: 76,24.7,51.7,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,sombra,Sombra,2.0,46.7,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,symmetra,Symmetra,4.2,51.9,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,torbjorn,Torbjörn,6.7,53.2,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,tracer,Tracer,5.9,49.2,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,venture,Venture,3.1,50.4,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,widowmaker,Widowmaker,6.5,45.9,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,winston,Winston,2.4,49.7,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,wrecking-ball,Wrecking Ball,0.9,52.6,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,wuyang,Wuyang,29.6,55.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,zarya,Zarya,3.3,52.7,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
24,2025-08-29 14:39:00.040475130,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Silver'}",All,,Europe,,,zenyatta,Zenyatta,10.8,50.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,ana,Ana,18.9,47.1,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,ashe,Ashe,16.0,52.0,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,baptiste,Baptiste,11.5,48.9,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,bastion,Bastion,14.5,45.9,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,brigitte,Brigitte,3.4,50.2,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,cassidy,Cassidy,25.4,50.0,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,dva,D.Va,15.7,52.8,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,doomfist,Doomfist,7.4,53.5,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,echo,Echo,4.1,49.7,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,freja,Freja,4.0,42.7,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,genji,Genji,13.0,52.2,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,hanzo,Hanzo,12.7,51.6,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,hazard,Hazard,1.8,53.2,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,illari,Illari,10.5,50.8,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,junker-queen,Junker Queen,4.9,53.0,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,junkrat,Junkrat,9.4,47.4,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
25,2025-08-29 14:39:00.290724516,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=Console&region=Europe&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'Console', 'region': 'Europe', 'tier': 'Gold'}",All,,Europe,,,juno,Juno,9.0,49.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
